===  Rect         Decl            NAME          J      dJ        H       dH      K       dK       status
  078.948347  -69.729813    0515476-694347   14.543   0.041   13.695   0.044   13.56   0.049           0
  078.972600  -69.804092    0515534-694814   15.348   0.068   14.720   0.084   14.38   0.107           0
  078.978584  -69.809151    0515548-694832   13.502   0.033   12.622   0.031   12.35   0.034           0
  078.946173  -69.767143    0515470-694601   16.293   0.153   15.477   0.165   15.11   -9.99           0
  078.979680  -69.690559    0515551-694126   15.062   0.051   14.313   0.059   14.10   0.075           0
  078.944528  -69.739014    0515466-694420   13.837   0.050   12.871   0.036   12.69   0.038           0
  078.981803  -69.812248    0515556-694844   14.621   0.043   13.887   0.046   13.79   0.060           0
  078.986169  -69.815758    0515566-694856   11.667   0.033   10.719   0.029   10.46   0.031           0
  078.943477  -69.762131    0515464-694543   15.577   0.085   15.037   0.102   14.78   0.139           0
  078.953040  -69.715073    0515487-694254   15.184   0.070   14.347   0.073   14.17   0.087           0
  078.947056  -69.724426    0515472-694327   15.921   0.090   15.424   0.153   15.14   0.187           0
  078.942852  -69.767990    0515462-694604   15.474   0.079   14.864   0.097   14.64   0.127           0
  078.966945  -69.698288    0515520-694153   15.248   0.119   15.040   0.189   14.33   -9.99           0
  078.956439  -69.709045    0515495-694232   15.133   0.059   14.357   0.068   14.12   0.077           0
  078.950202  -69.717384    0515480-694302   16.095   0.119   15.099   -9.99   15.55   -9.99           0
  078.940530  -69.739677    0515457-694422   12.752   0.041   11.834   0.035   11.59   0.035           0
  078.944151  -69.773087    0515465-694623   15.660   0.083   15.152   0.118   14.76   0.129           0
  078.938930  -69.749092    0515453-694456   14.150   0.042   12.624   -9.99   13.18   0.046           0
  078.971394  -69.807625    0515531-694827   15.507   0.071   14.709   0.084   14.43   0.101           0
  078.970353  -69.693466    0515528-694136   15.812   0.090   15.089   0.106   14.69   0.119           0
  078.945439  -69.778885    0515469-694643   16.203   0.122   15.286   0.126   15.34   0.215           0
  078.937677  -69.754555    0515450-694516   15.246   0.069   14.584   0.075   14.53   0.120           0
  078.966466  -69.696220    0515519-694146   16.058   0.191   15.238   0.155   15.41   0.414           0
  078.964071  -69.697212    0515513-694149   15.232   0.089   14.762   0.102   14.29   0.101           0
  078.951490  -69.790382    0515483-694725   15.663   0.075   14.953   0.101   14.64   0.122           0
  078.937920  -69.764992    0515451-694553   16.421   0.151   15.733   0.194   15.61   -9.99           0
  078.953434  -69.707642    0515488-694227   16.253   0.137   14.956   -9.99   14.98   -9.99           0
  078.994080  -69.826218    0515585-694934   11.718   0.032   11.392   0.029   11.35   0.030           0
  078.945208  -69.718422    0515468-694306   15.322   0.062   14.467   0.071   14.31   0.095           0
  078.961472  -69.698784    0515507-694155   12.005   0.032   10.825   0.029   10.18   0.031           0
  078.977076  -69.815224    0515544-694854   16.160   0.125   15.525   0.161   15.10   -9.99           0
  078.993530  -69.674652    0515584-694028   14.595   0.050   13.950   0.054   13.89   0.071           0
  078.956676  -69.797836    0515496-694752   14.428   0.042   13.466   0.038   13.30   0.044           0
  078.958305  -69.799675    0515499-694758   14.265   0.038   13.342   0.038   13.12   0.038           0
  078.936236  -69.736412    0515446-694411   16.557   0.144   15.768   -9.99   16.23   -9.99           0
  078.988979  -69.823837    0515573-694925   15.244   0.092   14.343   0.082   14.36   0.263           0
  078.941882  -69.721123    0515460-694316   14.338   0.045   13.460   0.043   13.23   0.049           0
  078.961126  -69.804108    0515506-694814   15.721   0.087   15.379   0.143   14.97   0.177           0
  078.935790  -69.731110    0515445-694351   15.515   0.069   14.616   0.076   14.37   0.094           0
  078.932625  -69.743454    0515438-694436   15.860   0.106   15.401   0.139   15.26   0.175           0
  078.979661  -69.819580    0515551-694910   16.406   0.136   16.772   -9.99   15.32   -9.99           0
  078.946277  -69.710907    0515471-694239   15.296   0.070   14.631   0.077   14.49   0.104           0
  078.935359  -69.728546    0515444-694342   15.785   0.097   15.287   0.126   14.77   0.135           0
  078.938273  -69.722038    0515451-694319   14.243   0.054   13.425   0.051   13.28   0.061           0
  078.985812  -69.824638    0515565-694928   13.444   0.039   11.683   0.029   10.39   0.029           0
  078.930230  -69.754967    0515432-694517   14.432   0.036   13.487   0.035   13.33   0.051           0
  078.983297  -69.677155    0515559-694037   13.522   0.036   12.600   0.031   12.40   0.035           0
  078.942381  -69.713135    0515461-694247   13.832   0.037   12.943   0.034   12.77   0.040           0
  078.929382  -69.760239    0515430-694536   15.267   0.088   14.921   0.170   14.65   0.223           0
  078.962508  -69.690872    0515510-694127   15.582   0.073   14.804   0.084   14.53   0.105           0
  078.934571  -69.778214    0515442-694641   16.158   0.113   15.149   0.116   14.72   0.232           0
  078.959965  -69.808586    0515503-694830   14.946   0.079   14.157   0.068   13.96   0.079           0
  078.926424  -69.745277    0515423-694442   15.429   0.078   14.708   0.080   14.59   0.112           0
  078.997944  -69.834488    0515595-695004   15.612   0.194   15.022   0.125   14.67   0.196           0
  078.996338  -69.667145    0515591-694001   14.034   0.041   13.209   0.036   13.08   0.046           0
  078.940834  -69.790062    0515458-694724   14.052   0.034   13.096   0.032   12.87   0.035           0
  078.926634  -69.761322    0515423-694540   12.329   0.035   11.289   0.029   10.75   0.032           0
  078.950442  -69.699097    0515481-694156   15.708   0.088   15.132   0.118   15.08   0.177           0
  078.939734  -69.711105    0515455-694239   15.405   0.077   14.588   0.077   14.47   0.131           0
  078.931260  -69.776802    0515435-694636   14.549   0.043   13.659   0.042   13.61   0.052           0
  078.926168  -69.737350    0515422-694414   16.199   0.133   15.358   -9.99   14.89   -9.99           0
  078.955593  -69.693382    0515493-694136   12.912   0.032   11.962   0.028   11.71   0.030           0
  078.927217  -69.768715    0515425-694607   13.076   0.036   12.130   0.030   11.83   0.033           0
  078.948451  -69.800949    0515476-694803   16.424   0.153   15.359   -9.99   15.27   0.210           0
  078.984674  -69.828438    0515563-694942   15.739   0.081   15.398   0.145   14.94   -9.99           0
  078.961219  -69.688492    0515506-694118   15.935   0.102   15.269   0.134   14.86   -9.99           0
  078.964123  -69.685982    0515513-694109   15.322   0.111   14.717   0.155   14.60   0.189           0
  078.970263  -69.819427    0515528-694909   16.173   0.116   15.341   0.139   15.15   0.186           0
  078.957664  -69.809837    0515498-694835   15.015   0.074   14.276   0.083   14.27   0.139           0
  078.944821  -69.797974    0515467-694752   15.049   0.051   14.310   0.058   14.15   0.086           0
  078.923103  -69.750359    0515415-694501   16.152   0.129   15.438   0.154   15.12   0.172           0
  078.972144  -69.821190    0515533-694916   14.772   0.047   14.037   0.051   13.86   0.064           0
  078.982116  -69.673286    0515557-694023   14.281   0.035   13.423   0.037   13.34   0.043           0
  078.927936  -69.727158    0515427-694337   16.183   0.120   15.586   0.173   15.49   -9.99           0
  078.923009  -69.740944    0515415-694427   14.743   0.047   14.038   0.050   13.76   0.059           0
  078.978131  -69.826004    0515547-694933   15.367   0.066   14.787   0.101   14.38   0.107           0
  078.986128  -69.830978    0515566-694951   13.552   0.039   12.694   0.035   12.47   0.038           0
  078.961933  -69.815155    0515508-694854   14.201   0.045   13.416   0.043   13.30   0.049           0
  078.922105  -69.759552    0515413-694534   12.754   0.033   11.813   0.029   11.50   0.030           0
  078.921341  -69.755974    0515411-694521   16.468   0.138   15.684   0.196   16.38   -9.99           0
  078.960772  -69.686211    0515505-694110   15.034   0.079   14.176   0.062   14.02   0.087           0
  078.934175  -69.712662    0515442-694245   16.375   0.138   15.354   -9.99   15.02   -9.99           0
  078.936338  -69.709709    0515447-694234   13.697   0.040   12.767   0.035   12.54   0.038           0
  078.963548  -69.817024    0515512-694901   16.027   0.125   15.369   0.131   14.96   -9.99           0
  078.932321  -69.787315    0515437-694714   16.437   0.140   15.999   -9.99   15.20   -9.99           0
  078.941382  -69.798553    0515459-694754   15.835   0.098   15.266   0.150   14.43   -9.99           0
  078.950591  -69.693352    0515481-694136   15.080   0.057   14.282   0.056   14.01   0.079           0
  078.943466  -69.700081    0515464-694200   12.874   0.033   11.908   0.029   11.61   0.030           0
  078.950126  -69.807671    0515480-694827   15.297   0.061   14.753   0.078   14.57   0.116           0
  078.918976  -69.753265    0515405-694511   16.243   0.116   15.511   0.144   15.18   -9.99           0
  078.981968  -69.830643    0515556-694950   16.334   0.153   14.159   -9.99   14.03   -9.99           0
  078.920073  -69.764519    0515408-694552   14.797   0.052   14.023   0.054   13.87   0.071           0
  078.946699  -69.695694    0515472-694144   14.739   0.043   14.070   0.054   13.75   0.057           0
  078.973446  -69.675247    0515536-694030   12.389   0.033   11.450   0.028   11.10   0.031           0
  078.985040  -69.832970    0515564-694958   15.384   0.068   14.604   0.072   15.06   0.180           0
  078.964108  -69.820000    0515513-694912   16.052   0.105   15.169   0.107   15.13   -9.99           0
  078.950276  -69.691658    0515480-694129   13.902   0.038   13.080   0.037   12.93   0.052           0
  078.989849  -69.835823    0515575-695008   16.177   0.123   16.099   -9.99   15.81   -9.99           0
  078.939231  -69.701431    0515454-694205   14.580   0.050   13.721   0.065   13.64   0.087           0
  078.919474  -69.732910    0515406-694358   15.213   0.069   14.618   0.079   14.57   0.111           0
  078.971330  -69.825485    0515531-694931   15.496   0.119   15.001   0.116   14.48   0.252           0
  078.917017  -69.740936    0515400-694427   13.898   0.045   13.021   0.038   12.81   0.049           0
  078.919799  -69.730515    0515407-694349   15.880   0.107   14.954   0.105   15.16   0.170           0
  078.980313  -69.669586    0515552-694010   17.641   -9.99   15.242   0.154   15.89   -9.99           0
  078.916132  -69.756195    0515398-694522   15.314   0.065   14.512   0.068   14.62   0.128           0
  078.933970  -69.794975    0515441-694741   15.391   0.068   14.617   0.073   14.52   0.104           0
  078.927265  -69.715019    0515425-694254   15.435   0.072   14.725   0.085   14.47   0.091           0
  078.924017  -69.780952    0515417-694651   16.008   0.103   15.407   -9.99   15.53   -9.99           0
  078.916795  -69.762482    0515400-694544   16.094   0.123   15.238   0.131   14.91   0.166           0
  078.964887  -69.678413    0515515-694042   16.104   0.115   15.676   -9.99   14.97   -9.99           0
  078.918962  -69.772621    0515405-694621   16.465   0.154   16.329   -9.99   16.12   -9.99           0
  078.917108  -69.767723    0515401-694603   16.155   0.129   15.516   0.191   15.32   -9.99           0
  078.930264  -69.792229    0515432-694732   14.876   0.049   14.248   0.055   13.93   0.072           0
  078.936088  -69.799736    0515446-694759   16.369   0.135   15.570   0.158   15.30   0.202           0
  078.935239  -69.702194    0515444-694207   14.575   0.057   13.781   0.055   13.51   0.064           0
  078.942300  -69.694977    0515461-694141   14.761   0.050   14.131   0.059   13.95   0.092           0
  078.969155  -69.826614    0515525-694935   14.658   0.054   13.792   0.048   13.71   0.065           0
  078.913504  -69.742912    0515392-694434   14.985   0.047   14.241   0.057   14.08   0.069           0
  078.971095  -69.672958    0515530-694022   16.048   0.109   15.287   0.133   15.15   0.189           0
  078.978067  -69.668655    0515547-694007   16.291   0.137   15.671   0.254   15.11   -9.99           0
  078.918982  -69.776680    0515405-694636   14.521   0.045   13.764   0.043   13.46   0.054           0
  078.938691  -69.803513    0515452-694812   16.447   0.148   15.465   0.146   16.10   -9.99           0
  078.915407  -69.732605    0515396-694357   16.026   0.146   14.355   -9.99   13.97   -9.99           0
  078.912663  -69.756020    0515390-694521   15.743   0.089   15.152   0.199   14.55   -9.99           0
  078.924830  -69.713387    0515419-694248   15.591   0.075   14.684   0.087   14.57   0.112           0
  078.913924  -69.736305    0515393-694410   16.356   0.145   15.360   -9.99   14.88   -9.99           0
  078.919795  -69.721214    0515407-694316   15.498   0.071   14.703   0.083   14.58   0.114           0
  078.914497  -69.733551    0515394-694400   15.330   0.077   14.574   0.073   14.37   0.102           0
  078.918419  -69.723442    0515404-694324   15.761   0.091   14.975   0.106   14.95   0.172           0
  078.975457  -69.831482    0515541-694953   15.611   0.074   14.972   0.094   14.86   0.149           0
  078.915333  -69.771172    0515396-694616   14.105   0.038   13.351   0.035   13.31   0.043           0
  078.952694  -69.816849    0515486-694900   14.056   0.038   13.230   0.036   13.01   0.039           0
  078.982579  -69.664810    0515558-693953   15.963   0.105   15.092   0.104   15.05   0.162           0
  078.911144  -69.757324    0515386-694526   15.055   0.056   14.161   0.055   14.08   0.079           0
  078.988693  -69.839333    0515572-695021   16.382   0.148   15.575   0.173   16.47   -9.99           0
  078.988945  -69.661293    0515573-693940   15.662   0.080   14.817   0.095   14.83   0.140           0
  078.910612  -69.753250    0515385-694511   14.646   0.042   13.755   0.043   13.70   0.055           0
  078.911817  -69.762535    0515388-694545   16.302   0.133   15.647   -9.99   14.93   -9.99           0
  078.949920  -69.685814    0515479-694108   13.841   0.038   13.191   0.033   13.00   0.039           0
  078.953224  -69.683167    0515487-694059   14.463   0.043   13.668   0.042   13.47   0.052           0
  078.921825  -69.715080    0515412-694254   15.982   0.101   15.454   -9.99   15.18   0.184           0
  078.913057  -69.768829    0515391-694607   15.517   0.072   15.038   0.101   15.02   0.175           0
