===  Rect         Decl            NAME          J      dJ        H       dH      K       dK       status
  072.221717  -68.257500    0448532-681527   13.837   0.031   12.939   0.036   12.78   0.037           0
  072.101173  -68.270866    0448242-681615   13.789   0.031   12.946   0.036   12.67   0.040           0
  072.211054  -68.233879    0448506-681401   13.747   0.029   12.837   0.038   12.66   0.037           0
  072.158863  -68.221771    0448381-681318   16.258   0.109   15.696   0.161   15.64   0.264           0
  072.141468  -68.278351    0448339-681642   15.731   0.070   14.998   0.084   14.92   0.151           0
  072.117620  -68.276886    0448282-681636   15.432   0.057   14.808   0.084   14.65   0.109           0
  072.083944  -68.268326    0448201-681605   14.799   0.051   14.101   0.074   14.03   0.093           0
  072.174809  -68.279289    0448419-681645   16.829   0.177   15.718   0.169   14.82   0.143           0
  072.231810  -68.255676    0448556-681520   15.608   0.062   14.774   0.068   14.65   0.116           0
  072.211184  -68.272339    0448506-681620   16.274   0.111   15.854   0.178   15.24   -9.99           0
  072.080549  -68.269417    0448193-681609   13.462   0.034   12.596   0.038   12.34   0.039           0
  072.217301  -68.271782    0448521-681618   14.764   0.041   14.408   0.062   14.30   0.084           0
  072.130051  -68.217278    0448312-681302   16.386   0.120   15.864   0.166   15.42   0.228           0
  072.073718  -68.268288    0448176-681605   16.457   0.137   15.917   0.206   16.52   -9.99           0
  072.086525  -68.274338    0448207-681627   14.448   0.036   13.910   0.042   13.82   0.070           0
  072.232780  -68.235397    0448558-681407   16.489   0.135   16.081   0.228   15.48   -9.99           0
  072.085656  -68.225700    0448205-681332   16.371   0.130   15.745   0.168   15.84   -9.99           0
  072.149375  -68.284058    0448358-681702   16.085   0.088   15.460   0.125   15.48   0.223           0
  072.057181  -68.253075    0448137-681511   13.030   0.031   12.234   0.036   12.08   0.036           0
  072.230355  -68.268311    0448552-681605   16.464   0.122   16.206   -9.99   15.81   -9.99           0
  072.082723  -68.274940    0448198-681629   16.328   0.128   15.795   0.210   15.00   -9.99           0
  072.060678  -68.237862    0448145-681416   14.091   0.032   13.249   0.041   12.97   0.042           0
  072.163430  -68.214882    0448392-681253   13.106   0.031   11.735   0.026   10.71   0.030           0
  072.063032  -68.267464    0448151-681602   16.001   0.091   15.313   0.118   15.34   0.228           0
  072.158261  -68.213409    0448379-681248   15.307   0.059   14.631   0.059   14.46   0.101           0
  072.071996  -68.273949    0448172-681626   16.490   0.135   16.341   0.290   15.69   -9.99           0
  072.207553  -68.218079    0448498-681305   15.475   0.063   14.635   0.063   14.57   0.104           0
  072.172146  -68.211784    0448413-681242   16.401   0.127   14.385   -9.99   14.18   -9.99           0
  072.125519  -68.288292    0448301-681717   16.256   0.105   15.588   0.146   15.29   0.193           0
  072.158215  -68.210152    0448379-681236   16.570   0.150   17.339   -9.99   15.87   -9.99           0
  072.170252  -68.210724    0448408-681238   13.516   0.034   13.083   0.030   12.96   0.040           0
  072.242441  -68.270859    0448581-681615   16.236   0.099   15.755   0.167   15.45   0.235           0
  072.245791  -68.231018    0448589-681351   16.096   0.093   15.566   0.138   15.27   0.187           0
  072.053704  -68.269066    0448128-681608   13.642   0.031   12.767   0.036   12.58   0.037           0
  072.177458  -68.289627    0448425-681722   16.054   0.088   15.157   0.103   15.47   0.233           0
  072.083870  -68.216560    0448201-681259   15.730   0.077   14.880   0.079   14.95   0.175           0
  072.258262  -68.262367    0449019-681544   14.742   0.036   14.068   0.047   13.87   0.064           0
  072.153447  -68.292290    0448368-681732   16.501   0.136   15.478   0.129   15.60   0.255           0
  072.036536  -68.241318    0448087-681428   15.037   0.050   14.180   0.053   14.00   0.068           0
  072.134331  -68.292641    0448322-681733   16.262   0.110   15.507   0.142   15.02   -9.99           0
  072.264219  -68.258118    0449034-681529   16.239   0.100   15.455   0.126   16.46   -9.99           0
  072.044558  -68.269363    0448106-681609   16.356   0.121   15.575   -9.99   15.42   0.257           0
  072.166398  -68.206070    0448399-681221   16.334   0.122   15.745   0.214   14.91   -9.99           0
  072.249604  -68.225151    0448599-681330   16.623   0.140   16.458   -9.99   16.23   -9.99           0
  072.163835  -68.205475    0448393-681219   15.166   0.055   14.643   0.069   14.47   0.104           0
  072.257410  -68.270676    0449017-681614   16.521   0.133   15.599   -9.99   15.72   -9.99           0
